0,0,171983,-173420,3420
0,1,172230,-173541,3459
0,1,172741,-173838,3459
0,1,172856,-173902,3459
0,1,173287,-173903,3459
0,1,173738,-173912,3459
0,1,174177,-173825,3617
0,1,173890,-173538,3459
0,1,174213,-172866,3459
0,1,174393,-172880,3459
0,1,175814,-172831,3155
0,1,176190,-172999,3155
0,1,176227,-173154,3155
0,1,177133,-173930,3155
0,1,177121,-174467,3148
0,2,177121,-174467,3148
1,0,177121,-174467,3148
1,1,177167,-175294,2961
1,1,177181,-176032,2851
1,1,177109,-176141,2851
1,1,176626,-176290,2851
1,1,175850,-176179,2855
1,1,175670,-175755,2855
1,1,175753,-175569,2858
1,1,175601,-175400,2847
1,1,174491,-175421,2580
1,1,174419,-175766,2517
1,1,174297,-177048,2299
1,1,174174,-177474,2299
1,1,174139,-177641,2279
1,2,174139,-177641,2279
2,0,174139,-177641,2279
2,1,174185,-177493,2320
2,1,174216,-177477,2299
2,1,174258,-177391,2299
2,1,174258,-177391,2320
2,2,174258,-177391,2320
3,0,174258,-177391,2320
3,1,174229,-177359,2320
3,1,174182,-177521,2303
3,2,174182,-177521,2303
4,0,174094,-177354,2299
4,1,174155,-177502,2299
4,1,174035,-178091,2172
4,1,174190,-179235,1995
4,1,174615,-179580,1995
4,1,175030,-179577,1995
4,1,175064,-179564,1995
4,2,175064,-179564,1995
