0,0,115549,-172620,-687
0,1,115642,-172803,-709
0,1,115844,-172985,-721
0,1,115929,-172793,-695
0,1,115769,-172639,-686
0,1,115541,-172632,-688
0,2,115541,-172632,-688
1,0,115541,-172632,-688
1,1,115546,-172836,-714
1,1,115687,-172918,-718
1,1,115881,-173044,-727
1,1,116367,-173458,-772
1,1,116483,-173673,-806
1,1,116483,-173673,-752
1,2,116483,-173673,-752
2,0,116485,-173731,-776
2,1,116885,-174365,-923
2,1,117089,-174524,-918
2,1,117232,-174892,-971
2,1,117262,-175062,-1000
2,1,117215,-175085,-1016
2,2,117215,-175085,-1016
3,0,117315,-175231,-1027
3,1,117150,-175600,-1065
3,1,116790,-175879,-1068
3,1,116830,-176125,-994
3,1,116782,-176237,-967
3,1,116799,-176302,-944
3,1,116833,-176327,-896
3,1,116780,-176383,-934
3,1,116745,-176412,-935
3,1,116759,-176406,-934
3,1,116726,-176385,-888
3,2,116726,-176385,-888
4,0,115948,-175385,-1035
4,1,115824,-175378,-1022
4,1,115809,-175090,-1018
4,1,115682,-174965,-1003
4,1,115655,-174906,-998
4,1,115679,-174862,-997
4,1,115754,-174897,-968
4,1,115734,-174865,-1003
4,1,115754,-174897,-968
4,1,115707,-174952,-1004
4,1,115694,-174939,-1003
4,1,115774,-174806,-1004
4,2,115774,-174806,-1004
5,0,115732,-174817,-999
5,1,115800,-174570,-976
5,1,115799,-174575,-977
5,1,115788,-174572,-920
5,2,115788,-174572,-920
6,0,115813,-174549,-920
6,1,116148,-174393,-973
6,1,116262,-174351,-964
6,1,116269,-174405,-972
6,1,116283,-174428,-928
6,1,116302,-174398,-928
6,2,116302,-174398,-928
7,0,116302,-174398,-928
7,1,115807,-174763,-1004
7,1,115703,-174788,-992
7,1,115566,-174744,-969
7,1,115500,-174592,-943
7,1,115263,-174492,-927
7,1,115251,-174290,-892
7,2,115251,-174290,-892
8,0,115251,-174290,-892
8,1,115166,-174051,-848
8,1,115094,-174013,-842
8,1,114999,-173902,-819
8,1,114770,-173674,-775
8,1,114556,-173686,-769
8,1,114354,-173682,-749
8,1,114404,-173713,-760
8,1,114348,-173748,-720
8,1,114343,-173711,-720
8,2,114343,-173711,-720
9,0,114343,-173711,-720
9,1,114391,-173610,-740
9,1,114476,-173467,-724
9,1,114308,-173215,-643
9,1,114325,-173259,-632
9,2,114325,-173259,-632
